instructor_id,dept_id,first_name,last_name,salary
4345,46,Emelina,Karylin,183207.8
4346,35,Cathie,Lipson,180982.38
4347,66,Minne,Even,236451.99
4348,48,Renie,Howlyn,123988.15
4349,40,Hermione,Gower,47934.21
4350,19,Kerrin,Yorick,247980.23
4351,57,Fina,Roscoe,66982.58
4352,29,Linzy,Caitlin,173509.11
4353,14,Sissy,Celestine,142700.88
4354,13,Kirstin,Hanshaw,46082.16
4355,19,Jsandye,Ortrude,29271.79
4356,71,Chastity,Linskey,83123.06
4357,1,Zia,Kosey,198188.83
4358,73,Jean,Longfellow,229902.43
4359,26,Margette,Kirstin,150398.88
4360,31,Rozele,Weitman,115200.53
4361,35,Regina,Syd,231127.86
4362,47,Libbie,Wadell,149413.14
4363,68,Tiffie,Smitt,154198.75
4364,14,Liana,Jacobah,164423.16
4365,35,Millie,Macey,56751.94
4366,12,Kathy,Graig,236932.14
4367,14,Deloria,Merriott,218181.31
4368,70,Taffy,Grimbly,76454.03
4369,47,Florencia,Carri,19881.17
4370,49,Janenna,Jacobah,79545.17
4371,52,Lelah,Bigner,216811.46
4372,25,Aili,Tatianas,234395.33
4373,60,Charissa,Merna,234155.76
4374,18,Lily,Dearborn,187361.84
4375,12,Shirlee,Whittaker,65935.57
4376,46,Merrie,Lytton,200080.99
4377,39,Carilyn,Ackerley,89035.29
4378,45,Margarette,Rooney,133254.35
4379,44,Madeleine,Barbey,166881.57
4380,20,Diena,Elvyn,23637.81
4381,31,Karena,Poll,227359.08
4382,17,Fawne,Robertson,102539.59
4383,43,Riannon,Marijo,109623.82
4384,10,Hettie,Loleta,90977.54
4385,14,Kamilah,Rad,133191.84
4386,36,Raquela,Lamoree,70554.71
4387,46,Ivett,Gordon,85186.73
4388,14,Julieta,Teddman,224033.9
4389,23,Ermengarde,Dom,36325.73
4390,57,Celestyna,Constancy,231561.72
4391,46,Aubrie,Zitvaa,38511.94
4392,4,Ileana,Lail,109855.45
4393,27,Sindee,Leffen,36914.82
4394,48,Selma,Wooster,24520.82
4395,58,Alyssa,Lorenz,24976.04
4396,61,Misha,Sherfield,32229.1
4397,51,Cherrita,Gert,236534.65
4398,16,Starla,Secrest,224094.95
4399,41,Sidoney,Fillbert,20284.5
4400,51,Corly,Secrest,88672.14
4401,61,Nelle,Leopold,199950.94
4402,6,Melina,Lumbard,179007.21
4403,22,Valli,Constancy,158407.04
4404,53,Ilse,Lemuela,92639.89
4405,23,Donnie,Verger,21470.93
4406,12,Roslyn,Allina,245842.37
4407,52,Kathy,Amethist,228644.39
4408,62,Kathy,Tremayne,155692.08
4409,41,Marylou,Lewes,99941.83
4410,49,Mariann,Thad,82232.22
4411,44,Andeee,Nickola,217125.07
4412,7,Deloria,Mozelle,235187.89
4413,68,Jan,Drisko,140710.33
4414,20,Nelle,Bord,66436.3
4415,25,Valeda,Christal,77350.02
4416,62,Shaine,Wittie,121784.57
4417,32,Kimberley,Edmund,87928.19
4418,65,Bibby,Johnsson,73946.52
4419,2,Orelia,Vharat,51459.45
4420,1,Danika,Haerr,149515.31
4421,66,Marylou,Corilla,189983.41
4422,6,Fidelia,Mozelle,207307.6
4423,25,Harrietta,Trinetta,206075.53
4424,64,Bee,Hepsibah,247728.48
4425,12,Ronna,Maiah,125072.98
4426,24,Vanessa,Daniele,178268.32
4427,75,Jobi,Loeb,47117.01
4428,27,Nessie,Kirbee,153769.24
4429,34,Alejandra,Albertine,70554.33
4430,60,Mignon,Hirsch,28894.3
4431,30,Micheline,Lea,225641.93
4432,49,Aurelie,Ophelia,225759.3
4433,43,Gloria,Montgomery,168997.31
4434,29,Betta,Tamar,67065.95
4435,47,Valeda,Chesna,232715.25
4436,41,Joelly,Bluh,239990.05
4437,44,Darlleen,Larochelle,196095.87
4438,27,Starla,Myrilla,191724.31
4439,56,Monika,Tufts,100516
4440,10,Alexine,Emanuel,53188.66
4441,6,Christian,Weinreb,177229.79
4442,53,Catharine,Drus,180678.81
4443,5,Gui,Hartnett,182412.89
4444,30,Eolanda,Frodi,74918.71
4445,62,Tina,Si,84858.21
4446,1,Elise,Pillsbury,153119.58
4447,24,Winny,Arvo,148317.03
4448,6,Jean,Morehouse,90617.71
4449,35,Esmeralda,Georgy,155507.99
4450,43,Harrietta,Winthorpe,68886.19
4451,16,Chere,Goddard,114830.36
4452,42,Modestia,Dom,215640.84
4453,46,Lorie,Quinn,248918.61
4454,45,Cyb,Douglass,248784.61
4455,60,Karena,Aprile,65254.02
4456,37,Dolli,Carvey,142904.2
4457,54,Cassondra,Ajay,236308.86
4458,20,Sybille,LaRue,186286.04
4459,67,Patricia,Lucienne,234773.38
4460,47,Lonnie,Thunell,246017.08
4461,19,Yolane,Yam,130349.27
4462,34,Marita,Anyah,68872.58
4463,39,Lanna,Silvan,36306.42
4464,51,Iseabal,Suanne,71172.02
4465,49,Noelle,Hamil,239084.59
4466,72,Gratia,Kamaria,166942.82
4467,7,Melodie,Gabrielli,168836.96
4468,73,Jan,Cohdwell,78501.28
4469,6,Bill,Rosemary,180411.8
4470,27,Belinda,Yorick,129865.43
4471,60,Regina,Jillane,36932.28
4472,48,Wendi,Tannie,237564.15
4473,18,Quintina,Bultman,85735.89
4474,8,Perry,Wallis,136894.23
4475,29,Malina,Larochelle,158541.45
4476,67,Teriann,Fredi,107189.59
4477,36,Kara-Lynn,Skell,226950.72
4478,67,Adriana,Pierette,51299.82
4479,24,Petronia,Sidonius,209580.72
4480,72,Mary,Ariella,122268.1
4481,39,Cecile,Marcellus,224840.37
4482,4,Molli,Janith,202614.67
4483,7,Liana,Dom,242731.39
4484,35,Bill,Bennie,150741.2
4485,50,Lucy,Sasnett,173665.71
4486,21,Bibby,Roarke,102132.36
4487,67,Bibby,Salchunas,198468.66
4488,17,Amii,Soneson,231956.75
4489,45,Ardeen,Seligman,86458.3
4490,68,Tonia,Vacuva,200269.17
4491,28,Konstance,Glenden,209471.65
4492,35,Jordan,Drisko,209689.64
4493,23,Raf,Phi,127904.67
4494,29,Michaelina,Kunin,140763.6
4495,25,Marline,Bluh,181941.78
4496,10,Hermione,Lindemann,235303.74
4497,40,Nessie,Vharat,59377.44
4498,48,Brietta,Rolf,145899.99
4499,8,Louella,Pattin,31743.72
4500,14,Fred,Sparhawk,190324.79
4501,11,Emylee,Beebe,126795.12
4502,24,Karolina,Corabella,165967.86
4503,24,Annaliese,Keelia,71654.38
4504,64,Ketti,Secrest,15061.31
4505,65,Caritta,Hedve,18643.2
4506,7,Britte,Carmena,225823.3
4507,66,Deedee,Newell,116384.1
4508,9,Lulita,Ferino,198584.84
4509,6,Elvira,Girardo,50099.05
4510,17,Dale,Cohdwell,212929.26
4511,75,Tobe,Kevon,31718.48
4512,45,Maridel,Liebermann,22427.76
4513,17,Pollyanna,Thad,116188.04
4514,48,Fanchon,Glovsky,183602.53
4515,26,Eve,Hathaway,112727.37
4516,57,Kaia,Brittani,213304.91
4517,1,Mellicent,Minetta,88820.31
4518,54,Debee,Ochs,162182.29
4519,61,Sissy,Phyllis,77965.89
4520,63,Dotty,Ioab,168957.36
4521,20,Laurene,Johnsson,232593.28
4522,60,Belinda,Cristi,146750.37
4523,40,Daryl,Alwin,117175.37
4524,29,Lanae,Ambrosia,112845.34
4525,62,Sybille,Charmine,106616.04
4526,58,Josephine,Billye,232158.35
4527,36,Ivett,Jena,64072.65
4528,31,Elka,Carlson,124822.34
4529,60,Glynnis,Stilwell,171010.65
4530,9,Misha,Stav,87614.84
4531,41,Tonia,Clywd,184944.13
4532,71,Eve,Ax,172300.1
4533,63,Mallory,Concha,221375.35
4534,37,Jeanna,Haymes,235162.67
4535,15,Shauna,Lareena,51546.68
4536,34,Kristan,Hoban,180207.88
4537,29,Valli,Damarra,40405.68
4538,33,Sean,Rad,82974.13
4539,72,Melina,Fillbert,142249.04
4540,37,Johna,Lunsford,190915.26
4541,1,Kaia,Rogerio,101975.65
4542,28,Minda,Zitvaa,68463.02
4543,70,Malina,Dyche,114098.71
4544,5,Nanete,Toor,199242.36
4545,14,Fidelia,Merat,95837.86
4546,64,Babita,Ietta,34490.53
4547,75,Amelia,Masao,85164.9
4548,73,Zaria,Reidar,196252.87
4549,75,Fina,Alabaster,112088.46
4550,22,Cyb,Agle,34432.24
4551,57,Amii,Ammann,78998.35
4552,48,Paulita,Boycey,241510.03
4553,8,Lyssa,Medrek,88231.78
4554,31,Modestia,Truc,240538.06
4555,22,Lorie,Elo,114829.87
4556,65,Genevra,Candy,146264.34
4557,13,Raquela,Brodench,104662.39
4558,16,Bertine,Blake,164191.12
4559,37,Darci,Knowling,49699.93
4560,65,Daryl,Heisel,109477.67
4561,53,Gisela,Gaulin,30712.35
4562,5,Agnese,Dunkin,119569.37
4563,35,Gwyneth,Arley,138101.31
4564,69,Ariela,Pattin,46125.57
4565,48,Letizia,Ursulette,238952.99
4566,17,Sara-Ann,Iiette,31555.68
4567,46,Winifred,Duwalt,57988.51
4568,50,Alyssa,Jerold,188843.15
4569,29,Amara,Ruvolo,163283.24
4570,45,Codie,Fink,88741.16
4571,51,Aaren,Mauer,115708.78
4572,25,Carmencita,Fairweather,203524.61
4573,24,Elsie,Riordan,57801.58
4574,71,Renie,Silvan,83197.04
4575,65,Annabela,Fairweather,161071.91
4576,71,Jean,Fosque,187508.93
4577,9,Pollyanna,McGrody,147586.87
4578,34,Sean,McLaughlin,180548.96
4579,28,Babita,Eckblad,179822.85
4580,25,Alie,Anis,86988.21
4581,38,Rhea,Imelida,15565.71
4582,75,Layla,Pulsifer,159530.73
4583,62,Amara,Wyn,240884.26
4584,40,Brana,Wadell,247450.79
4585,71,Lacie,Elo,38473.62
4586,17,Inga,Philipp,84067.17
4587,21,Beatriz,Carri,206864.77
4588,31,Gilligan,Brodench,50632.41
4589,65,Joelly,Bluh,182730.46
4590,41,Marinna,Kiersten,86597.43
4591,35,Lucy,Aaberg,72141.83
4592,55,Cristabel,Masao,85735.48
4593,14,Lelah,Nickola,122343.73
4594,44,Mellicent,Gavrila,116328.34
4595,5,Molli,Earlie,235689.36
4596,73,Sybille,Matthew,185013.44
4597,2,Berta,Marsden,228175
4598,43,Lita,Rona,181031.92
4599,1,Belinda,Vivle,34517.06
4600,71,Tabbatha,Middleton,105361.94
4601,29,Romona,Karylin,167685.89
4602,55,Larine,Greenwald,16141.41
4603,38,Marti,Kelula,239053.74
4604,32,Dawn,Nickola,209614.24
4605,17,Beverley,Markman,64509.59
4606,6,Gui,Charmine,78541.56
4607,36,Hope,Maxi,64623.69
4608,49,Sandie,Behre,64714.69
4609,58,Deane,Adrienne,68388.02
4610,14,Orsola,Ajay,201028.79
4611,63,Estell,Blisse,217602.64
4612,65,Natka,Kelula,223993.05
4613,32,Meg,Dorcy,195974.17
4614,33,Edee,Leary,64863.43
4615,51,Sarette,Palocz,138213.4
4616,4,Lorie,Toor,182063.4
4617,31,Riannon,Pozzy,18790.89
4618,33,Jolyn,Dearborn,215462.85
4619,42,Bobinette,Bebe,115663.13
4620,54,Oralee,Taima,106105.56
4621,46,Andree,Bach,39133.31
4622,34,Consuela,Rossner,159044.54
4623,47,Gusty,Bury,182224.63
4624,43,Iseabal,Greenwald,138583.42
4625,43,Ezmeralda,Pulsifer,58352.45
4626,48,Molli,Old,78172.7
4627,67,Lorie,Maroney,218171.66
4628,62,Raquela,Lalitta,59931.76
4629,74,Judy,Armanda,190850.99
4630,11,Eolanda,Kaete,85710.17
4631,49,Jacquetta,Mitzi,63623.82
4632,28,Kara-Lynn,Annice,112424.39
4633,18,Agnese,Carolin,154539.71
4634,6,Gwenneth,Hanshaw,144644.37
4635,32,Marylou,Sikorski,220680.68
4636,39,Fidelia,Ammann,22739.52
4637,56,Robbi,Aldric,45039.75
4638,12,Frank,Cookie,204055.32
4639,75,Maryellen,Jacinda,35066.15
4640,27,Dulce,Fitzsimmons,179909.03
4641,7,Mamie,Gaspard,149426.65
4642,37,Cristine,Daegal,66921.82
4643,48,Helsa,Mauer,109270.14
4644,32,Alleen,Campball,27633.21
4645,62,Hermione,Dimitris,151659.13
4646,34,Jemie,Noelyn,86031.99
4647,34,Cindelyn,Dielu,219427.66
4648,1,Lonnie,Lareena,225990.3
4649,53,Aryn,Brunell,60250.53
4650,22,Gwenneth,Letsou,241319.05
4651,3,Orelia,Magnolia,113590.01
4652,24,Trixi,Clara,183728.71
4653,75,Jerry,Ambrosia,170728.75
4654,73,Louella,Xerxes,233573.3
4655,10,Aurore,Erlandson,117416.51
4656,3,Beatriz,Stover,84585.71
4657,14,Gusty,Durante,207621.55
4658,70,Charissa,Gale,156826.84
4659,2,Kimmy,Kamaria,119701.76
4660,14,Celestyna,Pandolfi,85347.19
4661,43,Elmira,Lail,236661.17
4662,14,Ayn,Schroth,225015.1
4663,34,Shirlee,Dorothy,144095.89
4664,61,Rebeca,Danby,205675.22
4665,75,Marita,Doig,198253.15
4666,68,Marita,Hurley,239524.82
4667,42,Sindee,Angelis,80415.56
4668,45,Caryl,Schlosser,130560.76
4669,74,Georgina,Sallyann,213687.5
4670,42,Lexine,Ellerey,140689.78
4671,50,Clementine,Ammann,181313.52
4672,51,Justinn,Byrne,138339.73
4673,74,Addia,Cavan,54943.16
4674,49,Binny,Rustice,78599.59
4675,75,Gertrud,Cyrie,92891.48
4676,38,Lanae,Malanie,125068.09
4677,32,Ayn,Dorine,72156.89
4678,8,Emylee,Latini,132814.42
4679,59,Arlina,Hollingsworth,206953.5
4680,48,Randa,Pip,193152.99
4681,75,Tami,Sholley,165219.39
4682,35,Britte,Creamer,141873.08
4683,30,Sheree,Vharat,201283.57
4684,74,Quintina,Adamsen,34892.13
4685,70,Delilah,Teryn,113032.26
4686,72,Betta,Therine,113309.88
4687,33,Nita,Kunin,81052.41
4688,11,Tilly,Emanuel,48264.49
4689,68,Merci,Delp,199380.79
4690,54,Selma,Levey,19532.13
4691,54,Leanna,Alrich,145396.96
4692,62,Kenna,Euridice,37539.35
4693,5,Sheelagh,Sandye,29644.53
4694,66,Margarette,Corabella,24989.35
4695,15,Cherrita,Ball,147575.66
4696,64,Margalo,Engdahl,78766.45
4697,70,Jackie,Flita,154996.62
4698,67,Jacquetta,Podvin,161200.29
4699,32,Gianina,Hanleigh,73999.84
4700,35,Raina,Viddah,68932.59
4701,62,Sibella,Nikaniki,93973.88
4702,18,Belinda,Kauppi,195982.66
4703,39,Basia,Hertzfeld,208671.36
4704,62,Fina,Lalitta,54090.68
4705,65,Dorene,Dosia,218304.26
4706,25,Anthia,Yam,202091.79
4707,29,Kalina,Wandie,108108.17
4708,61,Annecorinne,Bartlett,191999.9
4709,53,Ana,Borrell,172509.16
4710,58,Vanessa,Allare,143357.91
4711,48,Claresta,Lucienne,199223.78
4712,67,Cherrita,Faro,48787.73
4713,11,Raina,Hebner,233918.11
4714,67,Ada,Bronk,157564.07
4715,46,Debee,Pillsbury,178285.64
4716,56,Adore,Toni,68603.21
4717,59,Ketti,Heisel,247609.01
4718,13,Marinna,Sancho,126943.17
4719,75,Lucy,Newell,57943.8
4720,46,Brana,Wilona,193566.74
4721,14,Rubie,Gibbeon,18335.02
4722,39,Livvyy,Geffner,206064.06
4723,16,Wanda,Chapland,109236.84
4724,59,Carly,Eno,163446.85
4725,41,Florencia,Ramona,145485.99
4726,71,Clo,Clarissa,118392.49
4727,63,Emelina,Redmond,163514.57
4728,44,Xylina,Zamora,241417.77
4729,56,Dulcinea,Kunin,101769.77
4730,61,Britte,Socha,235693.35
4731,5,Leeanne,Alrich,204540.59
4732,31,Lucille,Hanshaw,69696.85
4733,38,Petronia,Ader,192018.31
4734,28,Fernande,Juan,29719.28
4735,42,Brianna,Clie,232932.86
4736,69,Melisent,Dorine,60273.93
4737,18,Raquela,Imelida,217704.67
4738,53,Corene,Krystle,75035.32
4739,35,June,Sadowski,154054.4
4740,72,Jinny,Grosz,242785.73
4741,46,Aurelie,Lilas,62965.78
4742,50,Kayla,Alfons,57541.8
4743,71,Aurore,Douglass,45660.21
4744,67,Dede,Wyn,95178.79
4745,22,Annecorinne,Sothena,187227.99
4746,66,Karolina,Guildroy,216484.12
4747,10,Kathy,Robertson,178320.64
4748,63,Brandise,Seumas,150823.61
4749,73,Sheelagh,Presber,216860.57
4750,33,Cacilie,Melony,52766.27
4751,2,Brana,Wandie,247944.82
4752,49,Emelina,Ranjiv,102220.54
4753,37,Annora,Gillan,61864.41
4754,20,Anthia,Weinreb,244951.09
4755,75,Therine,Lindemann,158999.77
4756,12,Tami,Tomasina,106694.64
4757,47,Kristina,Yate,214205.47
4758,68,Kate,Ophelia,60717.4
4759,10,Gwenneth,Mott,176355.31
4760,16,Carmela,Lattie,109003.87
4761,28,Blake,Mitzi,202363.77
4762,23,Jenda,Carey,140946.37
4763,11,Nickie,Phyllis,240079.49
4764,29,Mureil,Anselmi,129047.72
4765,45,Gisela,Sabella,49481.81
4766,31,Roslyn,Craggie,90705.77
4767,54,Arlina,Joseph,214555.81
4768,51,Britni,Shuler,212559.49
4769,60,Netty,Pearse,128686.27
4770,38,Ann-Marie,Markman,131823.29
4771,10,Gabriellia,Cath,105276.41
4772,11,Courtnay,Fabiola,68111.96
4773,53,Dagmar,Mullane,98345.94
4774,25,Albertina,Kat,127625.57
4775,37,Nananne,Bates,139913.72
4776,46,Giustina,Konyn,61446.06
4777,53,Ingrid,Tannie,249684.82
4778,73,Inga,Waldron,142714.74
4779,72,Amelia,Penelopa,99130.21
4780,58,Loree,Jethro,241098.8
4781,36,Alisha,Curren,176959.16
4782,4,Augustine,Redmond,70683.55
4783,33,Janenna,Bahr,158579.84
4784,8,Petronia,Malvino,95391.04
4785,75,Loree,Leopold,56076.35
4786,3,Shandie,Calhoun,152976.27
4787,30,Iseabal,Amadas,201164.39
4788,8,Gertrud,Jacqui,154337.14
4789,35,Leanna,Regan,174947.25
4790,17,Cacilie,Haldas,49536.92
4791,62,Morganica,Ranjiv,188792.78
4792,59,Chloris,Claudine,212689.61
4793,75,Mellicent,Burch,24085.57
4794,13,Berget,Nunci,118415.11
4795,35,Emma,Anastatius,210875.15
4796,56,Blondelle,Robertson,22852.03
4797,20,Taffy,Quinn,245703.96
4798,6,Celisse,Liva,114037.37
4799,69,Susan,Rogerio,132861.86
4800,61,Karly,Kesley,147001.7
4801,55,Nananne,Arquit,186013.89
4802,59,Kamilah,Fink,176288.24
4803,4,Flo,Durware,190506.5
4804,17,Elena,Shama,70684.9
4805,36,Elyssa,Merat,103112.33
4806,21,Deedee,Medrek,211431.11
4807,60,Zsa Zsa,Baudin,188283.85
4808,67,Melisent,Vale,37473.73
4809,48,Valeda,Rustice,30397.52
4810,20,Josephine,Si,102466.22
4811,69,Darci,Rheingold,137393.4
4812,25,Charlena,Hertzfeld,106686.09
4813,47,Fidelia,Maples,225574.13
4814,29,Roberta,Susannah,218026.36
4815,71,Jennica,Eiser,80569.88
4816,39,Joleen,Kenney,150403.07
4817,61,Beatriz,Maroney,200284.81
4818,16,Starla,Monaco,198805.95
4819,12,Dotty,Granoff,155973.36
4820,49,Addia,Anestassia,193690.87
4821,28,Peri,Louanna,164897.65
4822,30,Fidelia,Dalli,139203.64
4823,57,Grier,Cleo,171042.16
4824,52,Livvyy,Hebner,147805.28
4825,2,Kaja,Nance,56706.88
4826,70,Concettina,Frodi,41025.29
4827,47,Meriel,Slifka,232386.93
4828,24,Lexine,Even,149169.05
4829,38,Joelly,Ivens,239360.25
4830,33,Ofilia,Parette,176225.51
4831,42,Aaren,Rad,184959.3
4832,38,Tani,Francyne,75740.09
4833,53,Miquela,Calhoun,144388.57
4834,48,Doralynne,Lory,177083.09
4835,46,Melodie,Mott,137340.19
4836,22,Catrina,Zamora,231278.23
4837,39,Liana,Cristi,96546.6
4838,49,Annora,Quent,63014.02
4839,53,Lorie,Kelula,151415.32
4840,6,Georgina,Schwejda,179399.41
4841,68,Leeanne,Levey,178529.7
4842,34,Ann-Marie,Therine,71696.28
4843,68,Ellette,Killigrew,95506.19
4844,36,Steffane,Zamora,36489.63
4845,62,Valli,Arley,87816.03
4846,14,Selia,Gino,163824.37
4847,70,Ardys,Reidar,23161.41
4848,8,Meg,Elsinore,191406.49
4849,73,Brynna,Atonsah,92138.81
4850,3,Kate,Dawkins,140899.72
4851,59,Sandie,Mathilde,195463.59
4852,33,Raquela,Scammon,179756.45
4853,5,Fanchon,Carbo,48872.18
4854,67,Ingrid,Hoenack,150567
4855,34,Ulrike,Armanda,66337.37
4856,74,Elora,Lauraine,176256.64
4857,61,Ekaterina,Jagir,189589.84
4858,73,Lucy,Stacy,134840.75
4859,47,Alyssa,Rozanna,76786.86
4860,64,Consuela,Maples,20311.48
4861,24,Brianna,Teddman,156603.84
4862,1,Carmela,Swanhildas,223807.13
4863,16,Charissa,Loleta,139842.41
4864,63,Marylou,Cyrie,178170.8
4865,20,Chastity,Shanley,120071.14
4866,32,Phedra,Simmonds,245877.51
4867,42,Stacey,Kesley,55063
4868,15,Hayley,Lemuela,117900.47
4869,48,Karena,Joli,160672.12
4870,60,Lucy,Odysseus,48293.07
4871,10,Robinia,Philoo,107510.19
4872,46,Jessy,Wattenberg,115970.93
4873,43,Konstance,Vorster,151010.25
4874,38,Starla,Bebe,41242.45
4875,28,Jennica,Shirberg,33865.22
4876,73,Ketti,Claudine,53700.23
4877,36,Rori,Faria,144233.99
4878,50,Fayre,August,178404.38
4879,13,Cissiee,Alabaster,216499.2
4880,65,Ethel,Cleavland,106648.99
4881,39,Constance,Mandler,51617.39
4882,38,Cyb,Linehan,96922.82
4883,68,Averyl,Orlene,201086.36
4884,32,Albertina,Norrie,203194.41
4885,14,Felice,Regan,85205.23
4886,58,Alex,Smitt,114744.42
4887,52,Stacey,Schenck,91347.5
4888,24,Brynna,Juliet,167067.52
4889,56,Minne,Colleen,90661.14
4890,47,Delilah,Ackerley,72624.39
4891,20,Elie,Sharl,99250.78
4892,8,Aubrie,Mott,245237.49
4893,51,Doralynne,Himelman,77757.7
4894,56,Stevana,Waite,106709.99
4895,66,Stevana,Mauer,72030.18
4896,66,Ayn,Eachern,160086.01
4897,3,Joane,Sasnett,69235.53
4898,41,Lorne,Thunell,125049.44
4899,11,Codie,Arvo,155056.24
4900,40,Meg,Demitria,152487.42
4901,58,Mahalia,Uird,111568.8
4902,32,Alex,Wolfgram,225430.17
4903,14,Kaja,Tamsky,233825.73
4904,63,Gianina,Ilka,98542.14
4905,52,Violet,Suk,32198.19
4906,50,Ida,Quent,111632.98
4907,35,Wileen,Kazimir,152884.73
4908,66,Agathe,Neils,177060.18
4909,18,Vivia,Kalinda,89945.85
4910,28,Emelina,Burkle,124875.66
4911,29,Harrietta,Gladstone,70242.41
4912,15,Lindie,Markman,229640.8
4913,48,Camile,Celestine,139424.76
4914,36,Althea,Lytton,197887.56
4915,62,Joeann,Ackerley,143647.85
4916,54,June,Bergman,94281.64
4917,36,Arlena,Gavrila,98251.92
4918,36,Lolita,Gaspard,166727.8
4919,50,Jasmina,Si,33582.15
4920,72,Dorice,Dawkins,51984.25
4921,50,Dorthy,Jaylene,75440.18
4922,5,Hope,Halsey,245737.68
4923,47,Fidelia,Noman,96994.49
4924,6,Hyacinthe,Franza,34027.66
4925,55,Kary,Eiser,243051.22
4926,33,Kamilah,Ajay,58073.75
4927,59,Charissa,Rubie,80694.49
4928,74,Fredericka,Kaete,60147.06
4929,39,Moyna,Izaak,249534.09
4930,25,Marleah,Breed,117959.38
4931,60,Candy,Hollingsworth,129392.97
4932,74,Brynna,Mott,77077.57
4933,29,Ira,Markman,54905.73
4934,46,Kylynn,Anyah,156976.88
4935,5,Brana,Brotherson,128189.6
4936,8,Valera,Wilona,157024.95
4937,55,Shel,Trace,177950.59
4938,9,Fernande,Carvey,110217.16
4939,45,Flory,Elsinore,139112.13
4940,6,Ida,Bivins,228449.3
4941,31,Sheelagh,Haymes,218318.44
4942,58,Cam,Ramona,131876.23
4943,8,Roberta,Bartlett,149370.11
4944,3,Misha,Orelee,188557.95
4945,16,Shannah,Isidore,107347.58
4946,35,Alisha,Trey,97521.4
4947,61,Carlie,Abbot,60300.33
4948,57,Sharlene,Leffen,124712.84
4949,66,Devina,Bobbee,132355.83
4950,53,Lorne,Agle,228289.35
4951,8,Nikki,Bevin,63973.78
4952,67,Consuela,Delila,248234.06
4953,23,Millie,Alfons,26309.33
4954,4,Darci,Septima,114667.95
4955,70,Hollie,Modie,159489.86
4956,44,Jaclyn,Adrienne,222060.57
4957,20,Belinda,Loleta,152521.96
4958,14,Viviene,Faso,18195.17
4959,6,Brana,Linskey,144861.37
4960,4,Atlanta,Uund,241983.09
4961,32,Cristine,Vale,72804.84
4962,22,Mignon,Howlyn,189536.58
4963,42,Cyb,Nea,35513.67
4964,64,Morganica,Pitt,165296.53
4965,5,Fanny,Orpah,145073.17
4966,15,Marcy,Dorcy,248618.64
4967,46,Elyssa,Joeann,147579.75
4968,10,Rori,Brieta,225616.53
4969,46,Elise,Marisa,110796.75
4970,60,Ericka,Annabella,38415.32
4971,40,Vita,Bryna,127621.04
4972,8,Harmonia,Shields,193081.86
4973,18,Ernesta,Sheedy,113197.06
4974,7,Britte,Elisha,95663.37
4975,22,Renie,Jenness,212098.65
4976,4,Rosaline,Willie,100669.31
4977,32,Amelia,Ammann,32011.47
4978,38,Ottilie,Fry,224360.91
4979,69,Adore,Chapland,125228.25
4980,12,Gwenneth,Fairweather,93640.32
4981,35,Darlleen,Hailee,83316.6
4982,72,Latisha,Yerkovich,87231.9
4983,60,Dyann,Raimondo,78182.45
4984,58,Lorne,Salchunas,172396.43
4985,58,Charissa,Bonilla,192893.78
4986,42,Korrie,Kevon,214594.26
4987,40,Jany,Graig,131699.05
4988,40,Ezmeralda,Holtz,15534.88
4989,4,Clementine,Zuzana,65445.33
4990,19,Emylee,Ralfston,205069.32
4991,39,Robinia,Wildermuth,146070.53
4992,10,Cyndie,Lucienne,142696.21
4993,36,Luci,Faust,141520.8
4994,49,Bee,Pernick,77474.48
4995,30,Fawne,Diogenes,200529.94
4996,49,Clementine,Carmena,221113.88
4997,62,Sean,Clara,82758.68
4998,23,Tilly,Gaynor,88817.29
4999,42,Tersina,Huggins,82859.47
5000,14,Lisette,Lia,167142.32
5001,35,Kelly,Neva,85555.78
5002,50,Dania,Buttaro,148355.19
5003,44,Evita,Daniele,194766.93
5004,70,Ebonee,Alfons,115606.35
5005,14,Marnia,Pettiford,57977.72
5006,66,Flory,Terrence,182222.34
5007,41,Constance,Toffic,233913.3
5008,5,Cyndie,Hoban,191331
5009,46,Lulita,Modie,46802.18
5010,47,Melina,Erb,112793.72
5011,20,Maridel,Saunderson,84654.34
5012,73,Gilligan,Joseph,210511.47
5013,53,Marcelline,Blisse,89479.35
5014,14,Ofilia,Han,217091.3
5015,35,Zia,Nisbet,235817.5
5016,62,Brena,Pacorro,224914.56
5017,70,Winifred,Genna,81807.28
5018,56,Olivette,Hubert,110510.29
5019,28,Selma,Tamar,120359.64
5020,14,Stacey,Arvo,166647.17
5021,60,Helsa,Greenwald,55275.74
5022,38,Kirstin,Angelis,86232.27
5023,33,Dagmar,Sawtelle,45392.23
5024,45,Adore,Randene,129333.17
5025,75,Nonnah,Edvard,58168.78
5026,9,Silvana,Nunci,218471.24
5027,47,Tina,Eckblad,227511.86
5028,5,Phedra,Japeth,219783.81
5029,47,Lenna,Syd,227963.43
5030,64,Deloria,Federica,89851.68
5031,16,Averyl,Mich,46071.71
5032,49,Odessa,Emmy,81381.07
5033,7,Isa,Esmaria,111152.44
5034,27,Sharlene,Medrek,142036.62
5035,55,Shannah,Nickola,79064.21
5036,16,Livvyy,Baylor,160919.06
5037,73,Belva,Fitzsimmons,66647.56
5038,60,Magdalena,Lubin,112425.46
5039,59,Dale,Xerxes,155906.11
5040,7,Stacey,Goldina,129354.68
